2021-08-05 19:55:00.21+0000,-0.082,0.331,-0.940,126.0,0.70,-1.16
2021-08-05 19:55:24.21+0000,-0.280,0.222,-0.933,164.0,0.70,-1.16
2021-08-05 19:55:45.21+0000,-0.368,-0.036,-0.928,210.0,0.70,-1.16
2021-08-05 19:56:17.21+0000,-0.214,-0.302,-0.928,262.0,0.86,-1.48
2021-08-05 19:56:40.21+0000,0.026,-0.363,-0.931,301.0,0.78,-1.48
2021-08-05 19:57:05.21+0000,0.281,-0.211,-0.935,352.0,1.02,-1.24
2021-08-05 19:57:23.21+0000,0.335,0.038,-0.940,35.0,1.02,-1.16
2021-08-05 19:57:46.21+0000,0.213,0.251,-0.944,75.0,1.02,-1.16
