2024-08-20 18:06:08.32+0000,-0.337,0.180,-0.924,182.0,-0.62,-1.02
2024-08-20 18:06:27.32+0000,-0.140,0.331,-0.931,136.0,-1.05,-1.20
2024-08-20 18:06:46.32+0000,0.134,0.305,-0.940,87.0,-1.31,-0.85
2024-08-20 18:07:13.32+0000,0.322,0.082,-0.942,40.0,-1.47,-0.16
2024-08-20 18:07:31.33+0000,0.290,-0.172,-0.939,355.0,-1.05,0.19
2024-08-20 18:07:58.32+0000,0.071,-0.349,-0.934,311.0,-0.28,0.19
2024-08-20 18:08:34.32+0000,-0.201,-0.298,-0.930,267.0,-0.20,-0.25
2024-08-20 18:08:59.32+0000,-0.364,-0.095,-0.925,225.0,0.06,-0.85
2024-08-20 18:09:15.32+0000,-0.343,0.139,-0.924,182.0,-0.71,-1.29
