2021-08-05 19:15:12.2+0000,-0.116,0.349,-0.930,129.0,3.60,-5.07
2021-08-05 19:15:40.21+0000,-0.300,0.252,-0.920,162.0,3.60,-5.24
2021-08-05 19:16:06.2+0000,-0.381,0.001,-0.924,209.0,3.60,-4.90
2021-08-05 19:16:31.2+0000,-0.267,-0.226,-0.936,253.0,3.60,-4.90
2021-08-05 19:16:57.21+0000,0.097,-0.292,-0.949,320.0,3.60,-5.24
2021-08-05 19:17:39.2+0000,0.242,-0.187,-0.952,351.0,3.60,-4.90
2021-08-05 19:18:09.2+0000,0.298,-0.007,-0.954,24.0,3.60,-4.90
2021-08-05 19:18:28.2+0000,0.185,0.248,-0.949,73.0,3.43,-4.56
