2021-08-05 18:26:38.07+0000,0.028,0.324,-0.946,117.5,1.07,0.32
2021-08-05 18:27:15.07+0000,-0.274,0.192,-0.942,169.0,1.37,0.32
2021-08-05 18:27:47.07+0000,-0.337,-0.150,-0.929,221.0,1.37,0.62
2021-08-05 18:28:51.07+0000,-0.140,-0.383,-0.913,265.0,1.07,0.62
2021-08-05 18:29:40.07+0000,0.096,-0.427,-0.899,302.0,1.37,0.62
2021-08-05 18:30:05.08+0000,0.335,-0.292,-0.895,349.0,1.07,0.62
2021-08-05 18:30:27.08+0000,0.387,0.051,-0.919,47.0,1.07,0.62
2021-08-05 18:30:49.08+0000,0.126,0.303,-0.942,104.0,1.07,0.32
